
fips,year,ab_res_agi_rate,ab_occ_cdc_rate,afdc_15,poverty_rate,popstatecensus,beer_pc,ln_income_pc,unemployment_rate,ln_lag_police_pc,ln_lag_prison_pc,ear_res_murd,ear_res_prop,ear_res_viol,pct_msa_ucr_hybrid,age_bm_1519,age_bm_2039,age_wm_1519,age_wm_2039,age_nm_1519,age_nm_2039,shalll,violent_rate,property_rate,murder_rate,ln_violent_rate,ln_property_rate,ln_murder_rate,vs_murder_rate,ln_vs_murder_rate,state
1,1986,3.42890776086774,2.61330194231901,1748.14814814815,23.8,3991569,1.1,9.31612962782858,9.7,0.895298480287628,1.01985657103742,0.00123359665284864,0.0523768517912881,0.0131406522220139,63.5164566040039,1.25890350341797,3.65873670578003,2.8909182548523,12.0821666717529,0.0356501415371895,0.141573399305344,1,558.006408691406,3730.34790039063,10.091290473938,1.71920026143731,3.61908659318252,-2.29349746347375,11.4992375178783,-2.16288945561021,Alabama
1,1987,3.55134853901281,2.45741234916,2153.11004784689,21.3,4015264,1.11,9.33148239216016,8.1,0.938301368011769,1.07625879092101,0.00348126712686212,0.0914554195413386,0.0254122804392094,64.1521148681641,1.26178598403931,3.65532875061035,2.87876677513123,11.9026880264282,0.0388019606471062,0.149554416537285,1,559.22119140625,3892.18701171875,9.30688190460205,1.7213749001474,3.66155630645088,-2.37441606974414,11.331766477945,-2.17756021154375,Alabama
1,1988,3.3089143139353,2.42752489916866,2000,19.3,4023844,1.12,9.36183083258046,7.2,0.927370606826076,1.16144922565599,0.00755967363072464,0.148256283475439,0.044761777561399,64.0889282226563,1.26338946819305,3.64021301269531,2.85377860069275,11.7419652938843,0.0423474200069904,0.158032417297363,1,558.565551757813,4003.12573242188,9.88611602783203,1.72020179673096,3.68966058205952,-2.31403883459198,11.680332655874,-2.14726372818245,Alabama
1,1989,3.09316796658569,2.28727144866385,2361.05476673428,18.9,4030222,1.12,9.39835804066985,7,0.956276360232108,1.14225248532649,0.0169198356546978,0.231778882061932,0.0770043193500451,67.5088119506836,1.2494078874588,3.61242508888245,2.79592061042786,11.5863637924194,0.045431662350893,0.166615843772888,1,590.796508789063,4037.00830078125,10.22340965271,1.7763014553576,3.69808899103842,-2.28049003134337,12.5054928640531,-2.07900220907629,Alabama
1,1990,2.93078373000247,2.36457857514137,2118.95910780669,19.2,4050055,1.12,9.40129580667956,6.8,0.983963864266979,1.23857084920647,0.0356442069985237,0.339016909377193,0.123974997193501,67.4197311401367,1.2338125705719,3.61829590797424,2.70499658584595,11.5619630813599,0.0470296703279018,0.176015466451645,1,708.560424804688,4206.666015625,11.5577268600464,1.95806515504547,3.73925550667473,-2.15781598048402,13.5605511956504,-1.99800525565519,Alabama
1,1991,2.84349625855755,2.24438783633179,2362.03866432337,18.8,4099156,1,9.40252502242531,7.3,1.02154877453754,1.352698463131,0.0687085586283504,0.479166962608196,0.192238404432759,67.4217376708984,1.22255420684814,3.62779521942139,2.56581163406372,11.5367670059204,0.0467364527285099,0.176190555095673,1,844.167297363281,4521.44775390625,11.4697971343994,2.13318050858969,3.81141733509002,-2.16545294162925,14.3200209994448,-1.94351155801499,Alabama
1,1992,2.84612913588179,2.1455187921619,2336.63366336634,17.3,4154014,1.02,9.43345541254897,7.6,1.05892730716915,1.40821399619298,0.119242763192528,0.64476978585429,0.280236994175843,67.0888748168945,1.22678661346436,3.66427040100098,2.49517488479614,11.46803855896,0.0447905175387859,0.178437307476997,1,871.663452148438,4396.44580078125,11.0009670257568,2.1652332140522,3.7833815349445,-2.20718700562126,13.0476209276136,-2.03656437323628,Alabama
1,1993,2.75905098369689,2.34888017372703,2061.34969325153,17.4,4214202,1.14,9.43456292573292,7.3,1.06099820687353,1.43543645794891,0.189958314033799,0.824698207111673,0.386724736016799,67.4220428466797,1.22522306442261,3.69715690612793,2.4798276424408,11.3280248641968,0.0452169924974442,0.178173065185547,1,780.415588378906,4098.35205078125,11.5595893859863,2.05465639741902,3.7131700470714,-2.15765484361812,13.7629852579444,-1.98318742512805,Alabama
1,1994,2.67972890923711,2.43276062948194,1834.71074380165,16.4,4260229,1.16,9.45553323766955,6.2,1.08157220207699,1.48599082186265,0.282910521707341,1.01967359483001,0.5142250628049,67.4240341186524,1.23237490653992,3.70043230056763,2.47904253005981,11.1472225189209,0.0444605611264706,0.175999566912651,1,683.669128417969,4219.36474609375,11.874852180481,1.92230388421609,3.74226967560956,-2.13074728410436,14.0368041248487,-1.96348743973653,Alabama
1,1995,2.59162260272837,2.35724112781581,1601.94174757282,20.1,4296800,1.14,9.47542654951085,6,1.09086075057281,1.52482815081536,0.397334281635363,1.21053453484259,0.654469937868626,67.5682830810547,1.25234270095825,3.67813491821289,2.48704409599304,10.9546909332275,0.044572364538908,0.175497829914093,1,632.353637695313,4215.70654296875,11.168586730957,1.84427860498255,3.74140229625283,-2.19206510455036,12.2649413517036,-2.09842529004989,Alabama
1,1996,2.46991138738262,2.28574262663669,1399.3399339934,14,4331102,1.17,9.48110189322727,5.2,1.13872652953158,1.5731323280268,0.529603676249453,1.39864495552573,0.806534296269413,67.5704650878906,1.26058089733124,3.66093802452087,2.49981188774109,10.8000812530518,0.0458698160946369,0.170403569936752,1,565.387329101563,4254.6923828125,10.3908262252808,1.73234084851721,3.75060755694472,-2.26424686283737,12.1447123284761,-2.10827631023061,Alabama
1,1997,2.37329130686979,2.14449880158913,1355.44041450777,15.7,4367935,1.14,9.50175379204082,5,1.17008751022644,1.61425140888965,0.675682971695484,1.57002609870901,0.962633320891504,67.5723114013672,1.26031148433685,3.64180016517639,2.49175930023193,10.599009513855,0.0454368591308594,0.167535394430161,1,564.459350585938,4325.28369140625,9.86339473724365,1.73069818541791,3.76706282461546,-2.31633978279097,11.7675743801133,-2.13982237090647,Alabama
1,1998,2.2510766719292,2.15645842059477,1337.34939759036,14.5,4404701,1.16,9.5441798734216,4.4,1.08734582526717,1.62984779001828,0.829000704980582,1.72260619348853,1.12085260921046,67.7258071899414,1.24604773521423,3.62975549697876,2.47837471961975,10.4751348495483,0.0440124981105328,0.165018141269684,1,512.08642578125,4084.99536132813,8.13419151306152,1.63332322516024,3.70990568576758,-2.50909383402224,10.284466527921,-2.27453553317144,Alabama
1,1999,2.1715334342101,2.1366021699237,1282.00192492782,15.2,4430141,1.18,9.55501077577749,4.7,1.205447185941,1.63863471678972,0.985611101575855,1.85670622834029,1.27584625825799,67.7547607421875,1.22514164447784,3.63288354873657,2.44193077087402,10.3287019729614,0.043708473443985,0.160714447498322,1,490.198547363281,3922.27490234375,7.89498615264893,1.58964032174633,3.66925691069934,-2.53894229222136,9.88681403737983,-2.31396823205146,Alabama
1,2000,2.06322374761055,2.14110807437716,1260.22304832714,13.3,4452173,1.19,9.56900520469108,4.6,1.21373484595027,1.71666997945339,1.14110607960175,1.97681378174819,1.42688172428959,69.9558334350586,1.17731273174286,3.4917778968811,2.44011187553406,9.98754978179932,0.0921347811818123,0.337453186511993,1,486.159515380859,4059.70190429688,7.39807987213135,1.58136660500796,3.70369464132514,-2.60394969618689,9.97374703118166,-2.30521384201098,Alabama
1,2001,2.08546994408972,2.21358388195984,1248.17518248175,15.9,4467634,1.16,9.57759160038971,5.1,1.22216300898987,1.7801989654589,1.29139107152501,2.08854623608849,1.5734611277194,69.9756698608399,1.16446423530579,3.4778139591217,2.40328550338745,9.8398609161377,0.0940990224480629,0.349222898483276,1,438.182708740234,3876.849609375,8.48081111907959,1.47746578065084,3.65760796046748,-2.46736408992367,9.51286519889499,-2.35252507206337,Alabama
